SAP,15.4526,-87.923599
SAP,15.4526,-87.9236
SAT,29.533701,-98.469803
SAV,32.127602,-81.202103
SBA,34.426201,-119.839996
SBD,34.095402,-117.235001
SBN,41.708698,-86.317299
SBP,35.236801147499996,-120.641998291
SBY,38.34049987792969,-75.51029968261719
SCC,70.19470215,-148.4649963
SCE,40.849374,-77.84852
SCF,33.6228,-111.9108
SCF,33.622898101807,-111.91100311279
SCH,42.852500915527,-73.928901672363
SCK,37.893279,-121.238079
SCM,61.84471,-165.575209
SCM,61.8453,-165.5700
SCU,19.9698,-75.8354
SCU,19.96980094909668,-75.83540344238281
SDF,38.1744,-85.736
SDM,32.572639,-116.980019
SDP,55.313908,-160.522099
SDQ,18.4297,-69.6689
SDQ,18.42970085144,-69.668899536133
SDY,47.705141,-104.194422
SEA,47.447943,-122.310276
SEE,32.826198577881,-116.97200012207
SEE,32.8262,-116.9720
SFB,28.777599334716797,-81.23750305175781
SFF,47.682899,-117.321925
SFM,43.3939,-70.7080
SFM,43.393901824951,-70.708000183105
SFO,37.619806,-122.374821
SGF,37.245701,-93.388603
SGH,39.840301513672,-83.840202331543
SGR,29.622299194336,-95.65650177002
SGU,37.036389,-113.510306
SHD,38.263802,-78.8964
SHE,41.6398,123.4830
SHE,41.639801,123.483002
SHR,44.76919937133789,-106.9800033569336
SHV,32.446602,-93.8256
SIN,1.35019,103.994003
SIN,1.3502,103.9940
SIT,57.04710006713867,-135.36199951171875
SJC,37.362452,-121.929188
SJD,23.1518,-109.7210
SJD,23.151919,-109.720731
SJO,9.99386,-84.208801
SJO,9.9939,-84.2088
SJT,31.35770034790039,-100.49600219726562
SJU,18.4394,-66.0018
SJU,18.4394,-66.001801
SKA,47.615101,-117.655998
SKB,17.311199188232422,-62.71870040893555
SKB,17.3112,-62.7187
SKF,29.38419914,-98.58110046
SKK,64.3711,-161.2230
SKK,64.371101,-161.223999
SLC,40.78886,-111.979866
SLE,44.9095,-123.002998
SLK,44.38691,-74.204629
SLN,38.79100036621094,-97.6521987915039
SME,37.053398132299996,-84.6158981323
SMF,38.6954,-121.591003
SMK,63.4901,-162.1100
SMK,63.49010086,-162.1100006
SMN,45.122233,-113.88196
SMO,34.0158,-118.450996
SMX,34.898899,-120.457001
SNA,33.675701,-117.867996
SNP,57.166311,-170.222555
SNS,36.662799835205,-121.60600280762
SNU,22.4922,-79.9436
SNU,22.492201,-79.943604
SNY,41.101299,-102.985001
SOW,34.264062,-110.007091
SPI,39.844101,-89.677902
SPS,33.9888,-98.491898
SPZ,29.6456,-95.6565
SPZ,36.176399231,-94.1193008423
SQL,37.51313,-122.250838
SRQ,27.394631,-82.554359
SSC,33.972698,-80.470596
SSF,29.336999893188,-98.471099853516
SSI,31.1518,-81.391296
STC,45.5466,-94.059898
STG,56.577345,-169.663823
STI,19.406099319458008,-70.60469818115234
STJ,39.771900177002,-94.909698486328
STL,38.748697,-90.370003
STP,44.93479,-93.060036
STS,38.50899887,-122.8130035
STT,18.337091,-64.977251
STX,17.701567,-64.801634
SUA,27.18169975,-80.22109985
SUN,43.50439835,-114.2959976
SUS,38.662102,-90.652
SUU,38.262699,-121.927002
SUX,42.397605,-96.382237
SVA,63.686401,-170.492996
SVC,32.636701,-108.154736
SVN,32.00999832,-81.14569855
SVW,61.09740067,-155.5740051
SWD,60.130478,-149.418612
SWF,41.504101,-74.104797
SWO,36.162132,-97.085581
SXM,18.041,-63.108898
SXP,62.520599,-164.848006
SXQ,60.474935,-151.038471
SYA,52.71229935,174.1139984
SYD,-33.94609832763672,151.177001953125
SYR,43.11119842529297,-76.1063003540039
SZL,38.730301,-93.547897
SZX,22.639299,113.810997
TAL,65.1744,-152.108994
TBN,37.7416,-92.140701
TCC,35.182800293,-103.602996826
TCL,33.2206,-87.611397
TCM,47.137699,-122.475998
TCS,33.2369,-107.272003
TEB,40.850101,-74.060799
TEX,37.9538,-107.907997
TIK,35.4147,-97.386597
TIW,47.267407,-122.577295
TIX,28.514799118042,-80.799201965332
TKA,62.320499420166,-150.09399414062
TKF,39.318628,-120.140562
TLC,19.3369,-99.56583
TLH,30.3965,-84.350304
TLJ,62.894401550299996,-155.977005005
TLT,61.086973,-160.922842
TMB,25.6479,-80.4328
TNK,60.569638,-165.246649
TOG,59.052799,-160.397003
TOI,31.860399,-86.012101
TOL,41.5868,-83.8078
TOP,39.069899,-95.622606
TPA,27.9755,-82.533203
TPE,25.0777,121.233002
TPH,38.06019974,-117.086998
TPL,31.1525,-97.407799
TQO,20.172098,-87.660272
TRI,36.475201,-82.407401
TRM,33.62670135498,-116.16000366211
TSM,36.452494,-105.67749
TTD,45.54940032959,-122.40100097656
TTN,40.276699,-74.813499
TUL,36.19839859008789,-95.88809967041016
TUP,34.26810073852539,-88.7698974609375
TUS,32.115004,-110.938053
TVC,44.74140167236328,-85.58219909667969
TVF,48.065701,-96.184998
TVI,30.901599884033,-83.881301879883
TVL,38.89390182495117,-119.99500274658203
TWF,42.4818,-114.487999
TXK,33.453701,-93.990997
TYR,32.35409927368164,-95.40239715576172
TYS,35.811001,-83.994003
UDD,33.748492,-116.275027
UES,43.041000366211,-88.237098693848
UGN,42.422199249268,-87.867897033691
UIN,39.942699,-91.194603
UIO,-0.125399,-78.354306
UKI,39.125999,-123.200996
UNK,63.888401,-160.798996
UOX,34.384300231934,-89.536796569824
USA,35.387798,-80.709099
UST,29.9592,-81.339798
UTO,65.992798,-153.703995
UUK,70.33080291750001,-149.598007202
UVF,13.7332,-60.952599
VAD,30.9678001404,-83.1930007935
VAK,61.5409,-165.6005
VBG,34.737301,-120.584
VCP,-23.007404,-47.134502
VCT,28.85260009765625,-96.91850280761719
VCV,34.597499847399995,-117.383003235
VDZ,61.132712,-146.246567
VEL,40.436214,-109.511661
VGT,36.210701,-115.194
VIS,36.318699,-119.392998
VLD,30.782499313354492,-83.27670288085938
VNC,27.070541,-82.440815
VNY,34.209800720215,-118.48999786377
VOK,43.938999176025,-90.253402709961
VPS,30.4832,-86.525398
VPZ,41.45399857,-87.00710297
VQQ,30.2187,-81.876701
VRA,23.034401,-81.435303
VRB,27.6556,-80.417901
VTN,42.856211,-100.549192
WJF,34.7411,-118.219002
WKK,59.2826004028,-158.617996216
WMC,40.8965988159,-117.805999756
WMH,36.3689002991,-92.47049713130001
WNA,60.6903,-161.979004
WRB,32.640099,-83.591904
WRG,56.48429871,-132.3699951
WRI,40.0155983,-74.59169769
WRL,43.965698,-107.950996
WST,41.349602,-71.803398
WTL,60.351243,-162.654476
WUX,31.494400024399997,120.429000854
WWA,61.571701,-149.539993
WWD,39.008499145500004,-74.9083023071
WWR,36.438,-99.5226667
WWT,60.81037,-164.499511
WYS,44.6884,-111.117996
XNA,36.281898,-94.306801
XPL,14.3824,-87.621201
XWA,48.258387,-103.748797
YAK,59.508717,-139.660435
YEG,53.3097,-113.580002
YHM,43.173599243199995,-79.93499755859999
YIP,42.23789978,-83.53040314
YKM,46.56819916,-120.5439987
YKN,42.916698455811,-97.385902404785
YLW,49.9561,-119.377998
YNG,41.26070023,-80.67910004
YOW,45.322498,-75.669197
YQB,46.7911,-71.393303
YTZ,43.627499,-79.396202
YUL,45.467837,-73.742294
YUM,32.650938,-114.609375
YVR,49.193901062,-123.183998108
YXU,43.035599,-81.1539
YYC,51.118822,-114.009933
YYT,47.618599,-52.7519
YYZ,43.6772,-79.6306
ZCL,22.8971,-102.686996
ZLO,19.1448,-104.558998
ZZV,39.9444007874,-81.89209747310001
